"","BPS_ID","EVT_ID","freq","acres","GROUPVEG","bps_acres","EVT_PHYS","evt_acres"
"97",1569,7302,1,0,"BPS  Hardwood-Conifer",26,"EVT  Hardwood",1320325
"98",1569,7362,1,0,"BPS  Hardwood-Conifer",26,"EVT  Conifer",42970
"99",1569,7366,4,1,"BPS  Hardwood-Conifer",26,"EVT  Conifer",222611
"100",1569,7407,1,0,"BPS  Hardwood-Conifer",26,"EVT  Conifer",21155
"101",1569,7481,42,9,"BPS  Hardwood-Conifer",26,"EVT  Riparian",1415269
"102",1569,7906,12,3,"BPS  Hardwood-Conifer",26,"EVT  Developed",25348
"103",1569,7907,4,1,"BPS  Hardwood-Conifer",26,"EVT  Developed",20366
"104",1569,7908,5,1,"BPS  Hardwood-Conifer",26,"EVT  Developed",15607
"105",1569,7909,3,1,"BPS  Hardwood-Conifer",26,"EVT  Developed",7036
"106",1569,7976,1,0,"BPS  Hardwood-Conifer",26,"EVT  Agricultural",19329
"107",1569,9056,1,0,"BPS  Hardwood-Conifer",26,"EVT  Riparian",478644
"108",1569,9089,9,2,"BPS  Hardwood-Conifer",26,"EVT  Conifer",264915
"109",1569,9112,2,0,"BPS  Hardwood-Conifer",26,"EVT  Conifer",366068
"110",1569,9117,1,0,"BPS  Hardwood-Conifer",26,"EVT  Riparian",19511
"111",1569,9202,2,0,"BPS  Hardwood-Conifer",26,"EVT  Riparian",6538
"112",1569,9203,1,0,"BPS  Hardwood-Conifer",26,"EVT  Riparian",339
"113",1569,9317,1,0,"BPS  Hardwood-Conifer",26,"EVT  Exotic Tree-Shrub",14779
"114",1573,7481,16,4,"BPS  Conifer",4,"EVT  Riparian",1415269
"115",1573,9117,2,0,"BPS  Conifer",4,"EVT  Riparian",19511
"116",1575,7240,6,1,"BPS  Grassland",33,"EVT  Hardwood",16416
"117",1575,7241,3,1,"BPS  Grassland",33,"EVT  Conifer-Hardwood",132986
"118",1575,7296,2,0,"BPS  Grassland",33,"EVT  Developed-Low Intensity",21617
"119",1575,7299,45,10,"BPS  Grassland",33,"EVT  Developed-Roads",131673
"120",1575,7301,3,1,"BPS  Grassland",33,"EVT  Hardwood",256176
"121",1575,7302,6,1,"BPS  Grassland",33,"EVT  Hardwood",1320325
"122",1575,7362,1,0,"BPS  Grassland",33,"EVT  Conifer",42970
"123",1575,7366,2,0,"BPS  Grassland",33,"EVT  Conifer",222611
"124",1575,7481,19,4,"BPS  Grassland",33,"EVT  Riparian",1415269
"125",1575,7905,3,1,"BPS  Grassland",33,"EVT  Developed",29576
"126",1575,7906,10,2,"BPS  Grassland",33,"EVT  Developed",25348
"127",1575,7907,2,0,"BPS  Grassland",33,"EVT  Developed",20366
"128",1575,7908,4,1,"BPS  Grassland",33,"EVT  Developed",15607
"129",1575,7909,4,1,"BPS  Grassland",33,"EVT  Developed",7036
"130",1575,7925,1,0,"BPS  Grassland",33,"EVT  Developed",2946
"131",1575,7927,1,0,"BPS  Grassland",33,"EVT  Developed",1260
"132",1575,9089,22,5,"BPS  Grassland",33,"EVT  Conifer",264915
"133",1575,9112,1,0,"BPS  Grassland",33,"EVT  Conifer",366068
"134",1575,9202,6,1,"BPS  Grassland",33,"EVT  Riparian",6538
"135",1575,9203,2,0,"BPS  Grassland",33,"EVT  Riparian",339
"136",1575,9817,4,1,"BPS  Grassland",33,"EVT  Exotic Herbaceous",100697
"137",1576,7238,10,2,"BPS  Grassland",223,"EVT  Hardwood",16541
"138",1576,7239,2,0,"BPS  Grassland",223,"EVT  Conifer-Hardwood",23986
"139",1576,7240,51,11,"BPS  Grassland",223,"EVT  Hardwood",16416
"140",1576,7241,50,11,"BPS  Grassland",223,"EVT  Conifer-Hardwood",132986
"141",1576,7299,8,2,"BPS  Grassland",223,"EVT  Developed-Roads",131673
"142",1576,7301,12,3,"BPS  Grassland",223,"EVT  Hardwood",256176
"143",1576,7302,231,51,"BPS  Grassland",223,"EVT  Hardwood",1320325
"144",1576,7366,23,5,"BPS  Grassland",223,"EVT  Conifer",222611
"145",1576,7407,1,0,"BPS  Grassland",223,"EVT  Conifer",21155
"146",1576,7481,142,32,"BPS  Grassland",223,"EVT  Riparian",1415269
"147",1576,7906,29,6,"BPS  Grassland",223,"EVT  Developed",25348
"148",1576,7908,1,0,"BPS  Grassland",223,"EVT  Developed",15607
"149",1576,7976,3,1,"BPS  Grassland",223,"EVT  Agricultural",19329
"150",1576,9056,9,2,"BPS  Grassland",223,"EVT  Riparian",478644
"151",1576,9089,401,89,"BPS  Grassland",223,"EVT  Conifer",264915
"152",1576,9112,10,2,"BPS  Grassland",223,"EVT  Conifer",366068
"153",1576,9203,1,0,"BPS  Grassland",223,"EVT  Riparian",339
"154",1576,9817,19,4,"BPS  Grassland",223,"EVT  Exotic Herbaceous",100697
"155",1577,7481,1,0,"BPS  Hardwood",0,"EVT  Riparian",1415269
"156",1578,7299,5,1,"BPS  Riparian",76,"EVT  Developed-Roads",131673
"157",1578,7366,9,2,"BPS  Riparian",76,"EVT  Conifer",222611
"158",1578,7481,290,64,"BPS  Riparian",76,"EVT  Riparian",1415269
"159",1578,7907,1,0,"BPS  Riparian",76,"EVT  Developed",20366
"160",1578,7976,2,0,"BPS  Riparian",76,"EVT  Agricultural",19329
"161",1578,9056,2,0,"BPS  Riparian",76,"EVT  Riparian",478644
"162",1578,9089,8,2,"BPS  Riparian",76,"EVT  Conifer",264915
"163",1578,9112,1,0,"BPS  Riparian",76,"EVT  Conifer",366068
"164",1578,9117,9,2,"BPS  Riparian",76,"EVT  Riparian",19511
"165",1578,9118,1,0,"BPS  Riparian",76,"EVT  Riparian",28631
